index,unit1_rgb,unit1_beam_32,unit1_beam_64
1572,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6489_03_33_48.jpg,10,19
1573,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1321_03_22_47.jpg,31,60
1574,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9517_03_40_20.jpg,20,39
1575,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2848_03_26_02.jpg,16,31
1576,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8090_03_37_14.jpg,18,35
1577,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5924_03_32_36.jpg,15,29
1578,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3604_03_27_39.jpg,28,55
1579,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4075_03_28_39.jpg,29,57
1580,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6538_03_33_55.jpg,24,48
1581,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2824_03_25_59.jpg,25,49
1582,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_989_03_22_05.jpg,29,57
1583,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7864_03_36_45.jpg,28,55
1584,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5885_03_32_31.jpg,2,2
